
(19917718,32468099,-84.22,'DE','Hockessin','ACME-Hockessin 7828_128 Lantana Dr_Hockessin Delaware 19707_302-234-9000',39.775183,-75.711615),
(80311165,38190847,-71.74,'DE','Millville','Giant-Millville 389_220 Town Center Dr_Millville Delaware 19967',38.547,-75.1135),
(42444076,84201094,-32.37,'DE','Newark','ACME-Newark 7806_100 Suburban Drive_Newark Delaware 19711_302-453-2330',39.66620952,-75.7754921),
(39062349,87621651,-83.49,'DE','Newark','Christiana Mall (DE)_430 Christiana Road_Newark Delaware 19702_302-452-0708',39.66136147,-75.65185827),
(17251262,01980522,-44.33,'DE','Newark','Safeway-Newark 4030_2400 Peoples Plaza_Newark Delaware 19702',39.60274479,-75.74631978),
(81673429,69841748,-73.55,'DE','Newark','Delaware House Travel Plaza_530 John F Kennedy Memorial Hwy_Newark Delaware 19702',39.67307866,-75.67377634),
(41621814,73231067,-31.37,'DE','Newark','Newark_141 East Main Street_Newark Delaware 19711_302-454-8810',39.68350064,-75.7472841),
(30696904,23103297,-42.95,'DE','Wilmington','ACME-Wilmington 1274/Alberts 7854_1901 Concord Pike_Wilmington Delaware 19803_302-654-1803',39.78678082,-75.54606547),
(91608096,16125218,-30.69,'DE','Wilmington','Target Brandywine T-1146_1050 Brandywine Pkwy_Wilmington Delaware 19803',39.83064088,-75.53472052),
(38703344,17483331,-53.53,'FL','Aventura','Aventura Mall Phase II_19501 Biscayne Blvd_Aventura Florida 33242_305-935-9464',25.955968,-80.146646),
(66960468,72670990,-78.23,'FL','Aventura','Aventura Mall_19575 Biscayne Blvd._Aventura Florida 33180_(305) 466-0284',25.95663351,-80.14678545),
(14680655,50199472,-35.32,'FL','Bradenton','Palm-DeSoto Square_303 US HIGHWAY 301 BLVD W_Bradenton Florida 34205_941-747-8624',27.46723,-82.56514),
(58223454,16375939,-56.06,'FL','Brandon','Target Brandon T-812_187 Brandon Town Center Dr_Brandon Florida 33511',27.9378711,-82.32472769),
(36146905,03006878,-78.00,'FL','Casselberry','Target Casselberry T-898_4410 S US-17 92_Casselberry Florida 32707',28.67140951,-81.33819566),
(29098644,50983984,-51.46,'FL','Celebration','Palm-Celebration_715 Bloom Street_Celebration Florida 34747_(321) 939-3200',28.317115,-81.541936),
(46753134,09608508,-70.44,'FL','Clearwater','Countryside Mall_27001 US Hwy 19 N_Clearwater Florida 33761_727-797-7148',28.01994896,-82.73764038),
(49011421,58919182,-79.10,'FL','Clearwater','Super Target Clearwater ST-1820_20505 US Highway 19 N_Clearwater Florida 33765',27.95225525,-82.72984314),
(31235475,81874319,-36.06,'FL','Clearwater','Palm- Countryside Mall_27001 US Highway 19 N_Clearwater Florida 33761_727/723-8426',28.017611,-82.738281),
(54845269,76099680,-57.68,'FL','Clermont','Super Target Clermont ST-1519_2660 E Hwy 50_Clermont Florida 34711',28.5466,-81.6953),
(52328794,40974423,-31.04,'FL','Davie','Super Target Ft Lauderdale/Davie ST_5800 S University Drive_Davie Florida 33324',26.09960765,-80.25051535),
(89478402,70758547,-53.84,'FL','Destin','Intrawest-Sandestin 3_755 Grand Blvd_Destin Florida 32550',30.38203,-86.41029),
(42210169,59795972,-58.09,'FL','Destin','Sandestine Marketplace_9375 Highway 98 W Suite 6_Destin Florida 32550',30.37705456,-86.34217976),
(22397327,52269113,-30.81,'FL','Destin','Hwy 98 & Main Sail Dr - Destin_10410 US Hwy 98 W_Destin Florida 32550_850-650-2340',30.376763,-86.348485),
(62322257,39205932,-59.57,'FL','Destin','Sandestin Baytowne_9000 Baytowne Wharf Blvd BB-4_Destin Florida 32550',30.3878778,-86.32608289),
(86667655,15872374,-67.63,'FL','Destin','Target Destin T-2085_853 Highway 98 E_Destin Florida 32541_850-650-7525',30.389364,-86.48156),
(51378820,29373847,-31.77,'FL','Estero','Palm-Coconut Point_8017 Plaza Del Lago Drive_Estero Florida 33928_239-390-0394',26.4317,-81.7872),
(20892449,27630311,-65.87,'FL','Gainesville','University of Florida Library_1600 SW Archer_Gainesville Florida 32610_000-000-0000',29.6392,-82.343299),
(66237803,56202979,-30.50,'FL','Gainsville','Palm- The Oaks Mall_6257 W NEWBERRY RD_Gainsville Florida 32605_352-332-7627',29.659464,-82.40977),
(76958400,19230128,-46.40,'FL','Heathrow','Albertsons-Heathrow 4316_870 Village Oak Lane_Heathrow Florida 32746',28.7894,-81.3587),
(99145742,15131401,-60.10,'FL','Jacksonville','Philips & Baymeadows - Jacksonville_8060 Philips Hwy_Jacksonville Florida 32256_904-737-1727',30.225627,-81.588661),
(70601179,37511154,-62.41,'FL','Jacksonville','St. John's Town Center North - Jack_4413 Town Center Pkwy_Jacksonville Florida 32246_904-645-3262',30.2656,-81.5272),
(68859241,74526656,-80.06,'FL','Jacksonville','Super Target-Jacksonville ST-1853_6331 Roosevelt Blvd_Jacksonville Florida 32210',30.2719414,-81.7144298),
(75381681,43411803,-72.33,'FL','Jacksonville','The Avenues Mall_10300 Southside Boulevard_Jacksonville Florida 32256_904-538-9241',30.18027343,-81.55184397),
(53140833,04727962,-38.54,'FL','Jacksonville','Target-Jacksonville T-1974_4567 River City Dr_Jacksonville Florida 32224',30.2826,-81.4661),
(39961520,18828668,-83.73,'FL','Jacksonville','University of North Florida Library_4567 St. Johns Bluff Road South_Jacksonville Florida 32224_904-476-7456',30.268233,-81.518843),
(68571096,68014653,-54.62,'FL','Jupiter','Palm-Abacoa_1200 Town Center Drive_Jupiter Florida 33458_561-799-5510',26.889551,-80.11464),
(97766835,05533390,-59.61,'FL','Kissimmee','Super Target Kissimmee ST-1918_4795 W. Irlo Bronson Memorial Hwy_Kissimmee Florida 34746',28.32962172,-81.47266842),
(48028190,87960997,-36.60,'FL','Lakeland','3801 US Hwy 98_3801 US Hwy 98 N_Lakeland Florida 33809_863-859-4738',28.09109444,-81.97359449),
(48233379,16188439,-33.66,'FL','Lakeland','Palm- Lakeland Square_3800 US Hwy 98 North_Lakeland Florida 33809_863/815-3416',28.0917,-81.973999),
(85019737,78392344,-42.04,'FL','Lakeland','Target Lakeland North T-1859_4005 Hwy 98 N_Lakeland Florida 33809',28.09306495,-81.97374476),
(40482846,21591786,-48.36,'FL','Largo','Albertsons-Largo 4338_3825 E. Bay Dr._Largo Florida 33771_727-521-2795',27.91631005,-82.74761629),
(62661173,44633155,-56.87,'FL','Leesburg','Target Leesburg T-691_10401 US-441_Leesburg Florida 34788',28.8227426,-81.78496516),
(10813524,83095111,-83.75,'FL','Maitland','Maitland Sheraton_600 N Lake Destiny Dr_Maitland Florida 32751_407-660-9000',28.632664,-81.392108),
(30793406,78075460,-42.39,'FL','Melbourne','Palm-Melbourne Square_1700 W NEW HAVEN AVE_Melbourne Florida 32904_321-723-3575',28.0789,-80.6491),
(49780962,29165375,-75.66,'FL','Miami','Bank of America Tower Miami_100 SE 2nd St_Miami Florida 33131',25.77257136,-80.19176889),
(99134918,89651086,-54.90,'FL','Miami','Bird Rd & 144th Ave_14401 SW 42nd Ave_Miami Florida 33175_305-559-1439',25.728799,-80.4277),
(32778138,82237594,-37.82,'FL','Miami','Dadeland Mall Kiosk_7535 North Kendall Drive_Miami Florida 33156_(305) 668-1612',25.68867786,-80.31394732),
(35292391,04789219,-59.12,'FL','Miami','Dadeland Mall Macy's West_7575 SW 88th Street_Miami Florida 33156_305-666-5115',25.6886437,-80.31450739),
(17041454,04004966,-54.89,'FL','Miami','Dolphin Mall_11401 NW 12th St_Miami Florida 33172_305-477-2190',25.78415024,-80.3677214),
(40928645,08411192,-62.94,'FL','Miami','Intercontinental Hotel - Miami_100 Chopin Plaza_Miami Florida 33131_305-372-4718',25.772899,-80.185098),
(05212525,66033468,-64.20,'FL','Miami','JW Marriott Miami Lobby_1109 Brickell Ave_Miami Florida 33131',25.76313894,-80.19141601),
(59729200,13536622,-75.64,'FL','Miami','Sheraton Mart Plaza Hotel_711 NW 72nd Ave_Miami Florida 33126_305-262-9996',25.777249,-80.312352),
(69329715,65073660,-63.69,'FL','Miami','Target Miami Central T-2188_3111 N. Miami Ave._Miami Florida 33127',25.806116,-80.195045),
(34233222,86148544,-39.78,'FL','Miami','Target Miami Dadeland T-1039_8350 S Dixie Hwy_Miami Florida 33143',25.69282,-80.3038),
(53608866,70900020,-48.76,'FL','Miami','Target Miami T-968_7795 SW 40th St_Miami Florida 33155',25.733335,-80.3216),
(32203102,00189182,-67.45,'FL','Miami','The Falls Mall_8888 SW 136th Street_Miami Florida 33176_305-254-4838',25.64647241,-80.33795543),
(33186758,31838655,-41.62,'FL','Miramar','Dykes Rd & Miramar Pkwy_2945 SW 160th Ave_Miramar Florida 33027_954-392-5105',25.981798,-80.359687),
(72205717,20057889,-32.57,'FL','Miramar','Super Target Miramar ST-1512_16901 Miramar Parkway_Miramar Florida 33029',25.97917092,-80.39607351),
(43174089,36886377,-41.80,'FL','Naples',' Coastland Center E-7_1900 Tamiami Trail Noth_Naples Florida 34102_239-261-4398',26.169303,-81.799398),
(95268979,05340699,-78.95,'FL','Naples','Albertsons-Naples 4417_8833 North Tamiami Trail_Naples Florida 34108',26.24998138,-81.80140725),
(16508140,77322708,-69.50,'FL','Naples','4810 Davis Blvd_4810 Davis Blvd_Naples Florida 34112_239-732-1968',26.1386,-81.749775),
(22506436,31342599,-45.52,'FL','Naples','Target Naples T-899_2324 Pine Ridge Rd_Naples Florida 34109',26.21154,-81.7661),
(85713474,30104617,-43.72,'FL','Ocala','Palm- Paddock mall_3100 SW College Rd_Ocala Florida 32670_352-237-4326',29.160707,-82.17428),
(90533760,47741251,-50.61,'FL','Ocala','Target Ocala T-873_2000 SW College Rd_Ocala Florida 344743020_352-629-1333',29.1739,-82.158901),
(38259910,25506542,-45.71,'FL','Ocoee','Palm-West Oaks Mall_9401 W Colonial Dr_Ocoee Florida 34761_407-298-2166',28.551935,-81.51487),
(63593619,14582534,-55.69,'FL','Ocoee','Turkey Lake Travel Plaza_Florida Turnpike Mile Post 263_Ocoee Florida 34761',28.5715,-81.5327),
(75088704,57758272,-70.20,'FL','Okachobee','Ft. Drum Travel Plaza_Florida Turnpike Mile Marker 184_Okachobee Florida 34972_941-763-4302',27.4031,-80.8788),
(28085441,36978923,-44.79,'FL','Orlando','Albertsons-Orlando 4463_8801 Conroy-Windermere Road_Orlando Florida 32835_407-909-8900',28.493837,-81.505325),
(75732771,82042324,-51.71,'FL','Orlando','Doubletree Hotel @ Universal Studio_5780 Major Blvd_Orlando Florida 32819',28.478136,-81.45783),
(48068665,08462660,-63.76,'FL','Orlando','JW Marriott Grand Lakes - Lobby_4040 Central Florida Parkway_Orlando Florida 32837',28.40903975,-81.41254226),
(11366912,94101892,-60.33,'FL','Orlando','Lower Level-Marriott Orlando WC_8701 World Center Dr_Orlando Florida 32821_407-239-4200',28.36008608,-81.50858155),
(98086740,21215349,-61.49,'FL','Orlando','Palm-Colonial Plaza Market Center_ 2604 E Colonial Market_Orlando Florida 32803_407-896-9389',28.553064,-81.34981),
(04944194,53118312,-51.48,'FL','Orlando','Palm-Millennia Mall_4200 Conroy Rd_Orlando Florida 32839_407-363-0567',28.487413,-81.42882),
(46077695,54338643,-34.24,'FL','Orlando','Palm-Plaza Venezia_7610 W SAND LAKE RD_Orlando Florida 32819_407-351-4771',28.456599,-81.355123),
(27832433,05301472,-31.43,'FL','Orlando','Palm-Florida Mall_8001 S Orange Blossom Trail_Orlando Florida 32809_407-438-6605',28.449438,-81.40079),
(05634447,73771743,-81.87,'FL','Orlando','Super Target Orlando Milenia T-1518_4750 Millenia Plaza Way_Orlando Florida 32839',28.49342674,-81.42790336),
(52153595,37228670,-58.32,'FL','Orlando','Palm-Orlando Fashion Square_3201 E COLONIAL DR_Orlando Florida 32803_407-896-2845',28.5534,-81.343059),
(80989234,78367352,-43.50,'FL','Orlando','Super Target Orlando ST-1781_7501 W Colonial Dr_Orlando Florida 32818',28.55191535,-81.48419095),
(71300964,95526974,-47.85,'FL','Orlando','Sheraton Downtown Orlando_60 S Ivanhoe Blvd_Orlando Florida 32804_407-237-3127',28.559727,-81.377986),
(48158524,28411028,-77.72,'FL','Orlando','Super Target Orlando ST-1760_325 N. Alafaya Trail_Orlando Florida 32826',28.5833735,-81.20758878),
(55556052,69613819,-76.58,'FL','Orlando','Super Target Orlando ST-1790_2155 Town Center Boulevard_Orlando Florida 32837',28.35940647,-81.43195366),
(12257970,10360088,-54.36,'FL','Orlando','Universal Citywalk Orlando-2nd Flr_1000 Universal Studios Plaza_Orlando Florida 32819_407-224-2910',28.47776682,-81.4748131),
(84720053,04287614,-66.97,'FL','Orlando','Upper Level Gift Shop_World Center Drive_Orlando Florida 32821',28.35822032,-81.50501931),
(48473515,54471522,-41.78,'FL','Orlando','Universal Orlando - Louies_1000 Universal Studios Plaza_Orlando Florida 32819_407-363-8784',28.47776624,-81.47481366),
(92123106,45683364,-50.68,'FL','Oviedo','Target Oviedo T-897_820 Oviedo Marketplace Blvd_Oviedo Florida 327659305',28.65675534,-81.23735474),
(57087094,33429268,-33.96,'FL','Oviedo','Palm-Oviedo Marketplace_1515 Oviedo Marketplace Blvd_Oviedo Florida 32765_407-366-2918',28.664517,-81.234644),
(92697621,38908401,-65.07,'FL','Pompano','Pompano Travel Plaza_Mile Marker 65 Florida Turnpike_Pompano Florida 33069_954-971-4230',26.226442,-80.182208),
(87142257,93500625,-78.85,'FL','Sandford','Palm-Seminole Downstairs_155 Towne Center Circle_Sandford Florida 32771_407-321-4201',28.806035,-81.339771),
(84118610,12520761,-75.81,'FL','Sanford','Palm-Seminole Upstairs_155 Towne Center Circle_Sanford Florida 32771_407-302-3158',28.80457,-81.3407),
(85813758,37463418,-73.54,'FL','Sanford','Super Target Sanford ST-1966_1201 W. P Ball Blvd_Sanford Florida 32773',28.7642,-81.27711),
(69209558,24738997,-83.13,'FL','Sarasota','1st St & Central Ave_1401 First Street_Sarasota Florida 34236_941-955-0273',27.3373,-82.542679),
(46304015,18045264,-66.08,'FL','Sarasota','443 St Armands Circle_443 John Ringling Blvd_Sarasota Florida 34236_941-388-2625',27.31886643,-82.57637918),
(52424952,96853680,-36.50,'FL','Sarasota','Albertsons-Sarasota 4465_8415 Lockwood Ridge Rd._Sarasota Florida 34243_941-792-8185',27.39037926,-82.50549693),
(10634106,27435388,-84.77,'FL','Sarasota','Honore & Clark_5191 Clark Rd_Sarasota Florida 34232_941-921-0506',27.2693367,-82.46692657),
(12796741,67080272,-64.45,'FL','Sarasota','Fruitville Rd & Honore Ave_5329 Fruitville Rd_Sarasota Florida 34232_941-343-0463',27.33791412,-82.46305951),
(61082432,40176258,-64.66,'FL','Sarasota','Palm-Sarasota Square Mall_8201 S TAMIAMI TRL_Sarasota Florida 34238_941-925-1698',27.2333,-82.497599),
(43071802,34510441,-52.07,'FL','Sarasota','Palm- Southgate Plaza_3501 S TAMIAMI TRL_Sarasota Florida 34239_941-366-8168',27.302649,-82.53014),
(68956420,650397E-,-78.36,'FL','Sarasota','Target Sarasota T-665_8401 S Tamiami Trail_Sarasota Florida 34238',27.22915189,-82.49426664),
(41961125,74557329,-61.22,'FL','Sarasota','Super Target Sarasota ST-2034_101 N. Cattleman Rd._Sarasota Florida 34243',27.338787,-82.45275),
(36309212,04565466,-65.47,'FL','Sarasota','US 41 & Worrington Ave_4321 S. Tamiami Trail_Sarasota Florida 34231_941-924-4027',27.29114952,-82.53058276),
(15823737,08270369,-78.87,'FL','Sebring','Palm-Lakeshore Mall_901 US Highway 27 N_Sebring Florida 33870_863-314-9268',27.491953,-81.48498),
(74960766,55635993,-47.86,'FL','Suncoast','Super Target Suncoast ST-2209_16400 State Rd. 54_Suncoast Florida 33556',28.188004,-82.547005),
(11477259,92175434,-70.98,'FL','Tallahassee','Capital Circle & Blair Stone_3551 Blairstone Rd. S_Tallahassee Florida 32311_850-656-6368',30.4372,-84.2494),
(76513708,21106530,-42.43,'FL','Tallahassee','Target Tallahassee T-844_2120 Apalachee Pkwy_Tallahassee Florida 32301',30.43032666,-84.24486462),
(45518097,27790536,-64.88,'FL','Tallahassee','Palm-Governor's Square_1500 APALACHEE PKWY_Tallahassee Florida 32301_850-656-3421',30.43467,-84.25498),
(69402245,13290869,-55.39,'FL','Tallahassee','Target-Tallahassee T-1973_3751 Bradfordville Rd_Tallahassee Florida 32309',30.56023003,-84.21403315),
(08361072,31732132,-60.21,'FL','Tampa','Citrus Park Mall_7968 Citrus Park Town Center Mall_Tampa Florida 33625_813-792-2858',28.06653138,-82.58017676),
(20518163,85125532,-52.73,'FL','Tampa','International Mall Kiosk_2223 N. Westshore Blvd._Tampa Florida 33607_813-353-1820',27.96268859,-82.52413506),
(44670681,21918829,-36.22,'FL','Tampa','Palm-Citrus Park_8021 CITRUS PARK TOWN CTR MALL_Tampa Florida 33625_813-926-8064',28.066642,-82.576499),
(76283709,89348631,-52.18,'FL','Tampa','Target Tampa T-2040_1544 N Dale Mabry Hwy_Tampa Florida 33607_803-262-0244',27.95664388,-82.50566623),
(84054649,05858090,-51.43,'FL','Tampa','Palm-University Mall_2164 East Fowler Ave_Tampa Florida 33612_813-979-2537',28.0546,-82.434884),
(57328714,31608279,-68.03,'FL','Tampa','Tampa General Hospital_2 Columbia Dr_Tampa Florida 33606',27.93691488,-82.45974004),
(47762001,49045406,-58.58,'FL','Tampa','U of S. FL - Library_4202 E Fowler Ave_Tampa Florida 33620',28.05454098,-82.41300105),
(44457526,05558682,-76.92,'FL','Venice','Target Venice T-813_4271 S Tamiami Trail_Venice Florida 34293',27.049804,-82.391668),
(78561072,24589029,-51.24,'FL','Viera','Super Target Viera ST-1934_8455 N. Wickham Road_Viera Florida 32940',28.22999317,-80.68714885),
(82867229,37424102,-41.02,'FL','Wellington','Wellington Mall_10300 W Forrest Hill Blvd_Wellington Florida 334143120_561-795-6610',26.650876,-80.20797),
(23359196,77871345,-56.94,'FL','Wildwood','Okahumpka Travel Plaza_Floridas Turnpike MM-299_Wildwood Florida 34785',28.76999305,-81.95403966),
(41470446,43433495,-73.64,'FL','Yulee','Target Yulee T-2155_463737 State Rd 200_Yulee Florida 32097_904-548-1240',30.6215,-81.5304),
(22906569,77239831,-68.68,'GA','Acworth','Super Target Acworth ST-2091_3352 Cobb Pkwy_Acworth Georgia 30101_678-202-0996',34.035435,-84.68017),
(26303365,80464742,-57.32,'GA','Albany','Phoebe Putney Medical Building_2709 Meredith Drive_Albany Georgia 31707',31.60923767,-84.21704865),
(10926178,66543842,-55.33,'GA','Albany','Phoebe Putney Memorial Hospital_417 3rd Ave_Albany Georgia 31702',31.59034,-84.15671),
(56095194,79127264,-56.15,'GA','Alpharetta','Kroger - Alpharetta GA 390_10945 State Bridge Rd_Alpharetta Georgia 30022',34.0476,-84.2237),
(22352382,03255419,-72.55,'GA','Alpharetta','Kroger-Alpharetta 415_12460 Crabapple Rd_Alpharetta Georgia 30004',34.08559802,-84.35450965),
(55373765,22144254,-64.00,'GA','Alpharetta','Kroger-Alpharetta 495_12870 St Hwy 9_Alpharetta Georgia 30004_770-772-3699',34.09491781,-84.27710311),
(78996467,14432799,-61.79,'GA','Alpharetta','Kroger-Alpharetta 444_5665 St Hwy 9_Alpharetta Georgia 30004_770-752-5380',34.14361364,-84.25125085),
(80947542,09472831,-75.90,'GA','Alpharetta','Northpoint Mall_1000 N Point Circle_Alpharetta Georgia 30022_678-393-2969',34.04791928,-84.29845428),
(67011154,39998686,-62.88,'GA','Alpharetta','Target Alpharetta T-970_6000 N Point Pkwy_Alpharetta Georgia 300223006',34.04837348,-84.28638534),
(10515046,30486341,-40.74,'GA','Athens','Kroger-Athens 435_1720 Epps Bridge Road_Athens Georgia 30606',33.923773,-83.439912),
(22714945,21156805,-41.37,'GA','Atlanta',' I-75 & Howell Mill Rd_1801 Howell Mill Rd_Atlanta Georgia 30318_404-352-0227',33.803839,-84.413914),
(73141383,65164546,-60.38,'GA','Atlanta','CNN Center_190 Marietta Street_Atlanta Georgia 30303_404-223-3099',33.75873248,-84.39416572),
(82465029,18902374,-46.53,'GA','Atlanta','Cumberland Mall_1152 Cumberland Mall_Atlanta Georgia 30339_770-433-0354',33.8791125,-84.46547413),
